x,y,timestamp,subarray
17419068,0.10909,2025-03-15T10:31:02.931347+00:00,0
17419104,0.106,2025-03-15T10:31:02.931347+00:00,0
17419140,0.1059,2025-03-15T10:31:02.931347+00:00,0
17419176,0.10383,2025-03-15T10:31:02.931347+00:00,0
17419212,0.1053,2025-03-15T10:31:02.931347+00:00,0
17419248,0.11361,2025-03-15T10:31:02.931347+00:00,0
17419284,0.14097,2025-03-15T10:31:02.931347+00:00,0
17419320,0.15502,2025-03-15T10:31:02.931347+00:00,0
17419356,0.15305,2025-03-15T10:31:02.931347+00:00,0
17419392,0.1319,2025-03-15T10:31:02.931347+00:00,0
17419428,0.11181,2025-03-15T10:31:02.931347+00:00,0
17419464,0.1012,2025-03-15T10:31:02.931347+00:00,0
17419500,0.09864,2025-03-15T10:31:02.931347+00:00,0
17419536,0.1,2025-03-15T10:31:02.931347+00:00,0
17419572,0.09112,2025-03-15T10:31:02.931347+00:00,0
17419608,0.1065,2025-03-15T10:31:02.931347+00:00,0
17419644,0.1156,2025-03-15T10:31:02.931347+00:00,0
17419680,0.13374,2025-03-15T10:31:02.931347+00:00,0
17419716,0.14569,2025-03-15T10:31:02.931347+00:00,0
17419752,0.15085,2025-03-15T10:31:02.931347+00:00,0
17419788,0.13001,2025-03-15T10:31:02.931347+00:00,0
17419824,0.11139,2025-03-15T10:31:02.931347+00:00,0
17419860,0.114,2025-03-15T10:31:02.931347+00:00,0
17419896,0.10517,2025-03-15T10:31:02.931347+00:00,0
17419932,0.11215,2025-03-15T10:31:02.931347+00:00,0
17419968,0.10314,2025-03-15T10:31:02.931347+00:00,0
17420004,0.096,2025-03-15T10:31:02.931347+00:00,0
17420040,0.0899,2025-03-15T10:31:02.931347+00:00,0
17420076,0.0869,2025-03-15T10:31:02.931347+00:00,0
17420112,0.09055,2025-03-15T10:31:02.931347+00:00,0
17420148,0.09701,2025-03-15T10:31:02.931347+00:00,0
17420184,0.09942,2025-03-15T10:31:02.931347+00:00,0
17420220,0.09874,2025-03-15T10:31:02.931347+00:00,0
17420256,0.08636,2025-03-15T10:31:02.931347+00:00,0
17420292,0.07248,2025-03-15T10:31:02.931347+00:00,0
17420328,0.06673,2025-03-15T10:31:02.931347+00:00,0
17420364,0.05722,2025-03-15T10:31:02.931347+00:00,0
17420400,0.048,2025-03-15T10:31:02.931347+00:00,0
17420436,0.05451,2025-03-15T10:31:02.931347+00:00,0
17420472,0.06463,2025-03-15T10:31:02.931347+00:00,0
17420508,0.07976,2025-03-15T10:31:02.931347+00:00,0
